,text,location,raw_prediction,WER,prediction
1248,"#Earthquake, reports of damages from #Mirpur (AJK) building collapsed 50 people including (women and children) injured #Pakistan @ArfaBhutto786 @sariyarana @sakina7214",Mirpur Pakistan,Mir ##pur AJ ##K Pakistan,0.5,AJK Mirpur Pakistan
1249,#earthquake #Pakistan Azad #Kashmir Jatlan near Bhimber after Earthquake of magnitude 6.1 Also a building collapsed in Mirpur 50 injured including women and children. A Minaar and walls of masjid Abu-al-qasim also collapsed in Mirpur Azad Kashmir 1 woman dead in Mirpur,Azad Azad Kashmir Bhimber Kashmir Mirpur Pakistan,Pakistan A ##zad Kashmir J ##at ##lan B ##him ##ber Mir ##pur Mir ##pur A ##zad Kashmir Mir ##pur,1.0,Bhimber Kashmir Jatlan Mirpur Mirpur Azad Kashmir Pakistan Azad
1250,lot of #damage in #mirpur but worse in a village near mirpur called #jatlan. [2/2] #earthquake #Pakistan #PakistanArmy #kashmir,Pakistan kashmir mirpur,mi ##rp ##ur mi ##rp ##ur j ##at Pakistan ka ##sh,0.6666666666666666,Pakistan jat kash mirpur
1251,RT @AbdulM0eed: Update: Road Collapsed near asifa bhutto park Mirpur AJK. Many injured. #earthquake,AJK Mirpur,##a b ##hu park Mir ##pur AJ ##K,3.0,A a a bhu park Mirpur AJK
1252,"Benazir Bhutto Shaheed Medical College & boys hostel in #Chitterpari, #Mirpur Azad Kashmir is also collapsed. #Pakistan after Magnitude 5.8 #Earthquake",Benazir Bhutto Shaheed Medical College Chitterpari Mirpur Pakistan,Ben ##azi ##r B ##hu ##tto Shah ##eed Medical College Chi ##tter ##par ##i Mir ##pur A ##zad Kashmir Pakistan,1.0,Benazir Bhutto Shaheed Bhutto Shaheed Medical Chitterpari Mirpur Azad Kashmir Pakistan Shaheed Medical College
1253,RT @MurtazaViews: Damage to parts of Mangla dam in Mirpur #earthquake,Mangla dam Mirpur,Man ##g ##la dam Mir ##pur,0.3333333333333333,Dam Mangla dam Mirpur
1254,"#Earthquake at Jatlan area near the Canal , Kharee Shrif area District Mirpur today: May Allah keep them safe over 100 injured so far",Jatlan Kharee Shrif Mirpur,J ##at ##lan K ##hare ##e Shri Mir ##pur,0.25,Jatlan Kharee Shri Mirpur
1255,"The death toll in #Mipur, Azad Kashmir has soared to 08 after a 5.8 magnitude #earthquake struck #AzadKashmir, #Punjab, & #KhyberPakhtunkhwa, the regions commissioner Chaudhary Taib confirmed. They include all children, women and men. #Kashmirearthquake #MIRPUR #AzadKashmi",MIRPUR Mipur,Mi ##pur A ##zad Kashmir A ##zad ##K ##ash ##mir Punjab ##hwa MI ##RP ##UR A ##zad ##K ##ash,2.5,Azad Kashmir AzadKash AzadKashmir Kashmir MIRPUR Mipur
1256,19 killed and 300 + injured in Mirpur AK #earthquake,Mirpur,Mir ##pur AK,2.0,Mirpur AK ak
1257,Prime Minister @ImranKhanPTI directs all the concerned departments to provide immediate assistance of all kinds to carry out relief activities in quake-hit areas. #APPNews #earthquake #Kashmir #AJK #Mirpur #Jatla,AJK Jatla Kashmir Mirpur,Kashmir AJ ##K Mir ##pur J ##at,0.25,AJK Jat Kashmir Mirpur
1258,"#earthquake in aazaad kashmir, caused much damage to roads, houses,mosque and people there.NDMA saying that there will may be #aftershocks during coming 24 hrs. Pray for the ppl there suffering frm miseries..May Allah save them frm more damage.Ameen",aazaad kashmir,ka ##sh ##mir,0.5,kashmir
1259,Strong earthquake jolts Mirpur Azad Kashmir collapsing several buildings and road. Over 50 people are reportedly injured. May Allah help them. Pray for the victims. #Earthquake #Islambad #Lahore #Mirpur #AJK #Pakistan #earthquake,AJK Azad Kashmir Islambad Lahore Mirpur Pakistan,Mir ##pur A ##zad Kashmir Islam ##bad Lahore Mir ##pur AJ ##K Pakistan,0.7142857142857143,AJK Islambad Lahore Mirpur Mirpur Azad Kashmir Pakistan
1260,"ὓ8Reportedly, 7 people have lost their lives & over 100 have been injured mainly in MirPur, AJK. ὓ8 Mangla Dam had no disastrous impact as per the evaluation by irrigation dept. ὓ8 PM Imran Khan has conveyed his message of grief for the families of victims. #earthquake",AJK Mangla Dam,Mir ##P ##ur AJ ##K Man ##g ##la Dam,0.3333333333333333,AJK Mangla Dam MirPur
1261,The flow of water from Mangla Dam has been stopped due to an #earthquake. This may lead to 4 hours of load shedding. 4 dead & more than 120 injured in #Pakistan. #azadkashmir,Mangla Dam Pakistan,Man ##g ##la Dam Pakistan a ##zad ##kas ##hm,0.3333333333333333,Mangla Dam Pakistan azadkashm
1262,Earthquake damages in Jatlan AJK  WhatsApp Videos of earthquake damages in your area: ὏1WhatsApp: 0300-9115919 ὎2἟5἟0 #Pakistan #earthquake #Jatlan #Kashmir #AJK,AJK Jatlan Kashmir Pakistan,J ##at ##lan AJ ##K Pakistan J ##at ##lan Kashmir AJ ##K,0.5,AJK Jatlan Jatlan AJK Kashmir Pakistan
1263,"19 died, 300 injured in Azad Jammu Kashmir!!! Pak Army and civilian institutions carry out rescue operation. Teams from Jehlum sent to AJK, says CM Punjab. May Allah keep everyone safe! #earthquake",AJK Azad Jammu Kashmir Punjab,A ##zad Jammu Kashmir Je ##hl ##um AJ ##K Punjab,0.2,AJK Azad Jammu Kashmir Jehlum Punjab
1264,"Massive #earthquake strikes Pakistan Kashmir, leaving several people injured and several other buildings collapsed. God bless them and be with them all.ὢDὢD",Kashmir Pakistan,Pakistan Kashmir,1.0,Pakistan Kashmir
1265,"The death toll from todays earthquake in Pakistans Kashmir has risen to 19, DIG Mirpur confirmed to @SamaaEnglish. Over 300 people have been injured, number of casualties expected to rise. #Earthquake",Kashmir Mirpur Pakistans,Pakistan ##s Kashmir Mir ##pur,0.6666666666666666,Mirpur Pakistans Kashmir
1266,"#pakistanearthquake TV channels showed the footage of heavily damaged roads in Mirpur, with many vehicles overturned. #earthquake #pakistan #mirpur",Mirpur pakistan,Mir ##pur p ##aki ##stan mi ##rp ##ur,0.5,Mirpur mirpur pakistan
1267,Most important thing right now are the people trapped under the rubble. Their lives depend on the efforts of the rescuers outside. Remember the 13 year old Sadiq made his way out of Margalla towers rubble after 3 days. #earthquake,Margalla,,1.0, 
1268,"Heart Breaking views of damaged roads at Jaltan Road, Mirpur Kashmir May Allah protect us all #Ameen I request all the people, please do something practical for the relief operations in the affected areas #Earthquake",Jaltan Road Kashmir Mirpur,##al ##tan Mir ##pur Kashmir,0.75,Mirpur Kashmir altan
1269,CM Punjab says he directed the concern authorities to dispatch rescue teams to Mirpur #AJK for relief and rescue operations. Pakistan army rescue and medical teams already arrived in the effected areas #earthquake #Pakistan,Mirpur Pakistan,Mir ##pur AJ ##K Pakistan Pakistan,0.5,AJK Mirpur Pakistan
1270,Emergency Amateur Radio Services Situation PARS volunteers are on move for affected area with all req communication equipment. COAS Pakistan ordered mobilise Pakistan Army for relief and rescue efforts. Wide spread damage is being reported in Jatllan AJK #earthquake,AJK Jatllan Pakistan,Pakistan Pakistan J ##at ##llan AJ ##K,0.6666666666666666,Jatllan AJK Pakistan
1271,#Mirpur AJK #Earthquake - Update - 19 people died - 300+ injured - 200 houses damaged - Mangla Dam & Power is safe #EarthquakeInPakistan,AJK Mangla Dam Mirpur,Mir ##pur AJ ##K Man ##g ##la,0.75,Mangla Mirpur AJK
1272,"#EarthquakeAlert #PakistanArmy troops have reached earthquake-hit areas of #Mirpur, #Jatlan and #Jarikas. Relief and rescue efforts under way: says @OfficialDGISPR #earthquake",Jatlan Mirpur,Mir ##pur J ##at ##lan J ##ari ##kas,0.5,Jarikas Jatlan Mirpur
1273,At least five people have been killed near the epicenter as an earthquake measuring 5.8 on the Richter scale hit Pakistan-occupied-Kashmir.  #News #Update #ilaanNews #earthquake #Mirpur #AzadKashmir #ImranKhan #Rehayishmarziki #goilaan #NayaPakistan,AzadKashmir ImranKhan Kashmir Mirpur Pakistan Rehayishmarziki goilaan,Pakistan Kashmir Mir ##pur A ##zad ##K ##ash ##mir I ##m ##ran ##K ##han Re ##hay ##ish ##mar ##zi ##ki go ##ila,0.1428571428571428,AzadKashmir ImranKhan Kashmir Mirpur Pakistan Rehayishmarziki goila
1274,"> Earthquake Emergency Warning！ M 4.6 - 224km ESE of Boddam, United Kingdom USGS Magnitude 4.5+ Earthquakes, Past Hour  #地震速報 #地震情報 #Earthquake #EarthquakeEarlyWarning ＃MKNJBH #拡散希望 #相互フォロー",United Kingdom,Bo ##dd ##am United Kingdom,0.5,Boddam United Kingdom
1275,Mangla Dam safe after earthquake but 900MW reportedly lost. #pakistan,Mangla Dam pakistan,Man ##g ##la Dam p ##aki,0.3333333333333333,Mangla Dam paki
1276,"After 5.8-magnitude #earthquake in Pakistan: - 19 people died, more than 300 injured in Mirpur, Azad Kashmir - Pakistan Army, NDMA, PDMA engaged in hectic rescue and relief efforts - Mangla dam and powerhouse remain safe. Electricity to be restored soon",Azad Kashmir Mangla Mirpur Pakistan,Pakistan Mir ##pur A ##zad Kashmir Pakistan ##g,0.2,Azad Kashmir Mirpur Pakistan
1277,"[Update] At least 19 dead, over 300 others wounded in earthquake that struck #Pakistan-administered #Kashmir, says senior police officer",Pakistan,Pakistan Kashmir,1.0,Kashmir Pakistan
1278,#BreakingNews! Number of casualties has reached 40 in the mirpur Azad Kashmir !!More than 700 people have been found injured and are receiving treatment. #Mirpur #earthquake #azadkashmir,Azad Kashmir Mirpur azadkashmir mirpur,mi ##rp ##ur A ##zad Kashmir Mir ##pur a ##zad ##kas ##hm ##ir,0.8,Mirpur azadkashmir mirpur Azad Kashmir
1279,RT @jazengr: So the death toll has risen to 19 and injured are over 300 with large-scale destruction near Mirpur AJK. #earthquake,AJK Mirpur,Mir ##pur AJ ##K,1.0,Mirpur AJK
1280,"According to Deputy Inspector General Police #Mirpur Mirpur, 19 people died, while more than 300 were wounded in Mirpur divison. #EarthQuake #Pakistan",Mirpur Pakistan,Mir ##pur Mir ##pur Mir ##pur Pakistan,1.0,Mirpur Mirpur Mirpur Pakistan
1281,#EarthquakeAlert At least six persons have died and 150 others injured in #Mirpur district as a result of the #earthquake #Azad_Kashmir,Azad_Kashmir Mirpur,Mir ##pur A ##zad _ Kashmir,1.5,Azad Kashmir Mirpur _
1282,"Heavy #earthquake felt here at Mirpur and Ak There are likely chances of Aftershocks in next 24 hrs You all are requested to take necessary precautionary measures to avoid any loss of lives and damage to public as well as the private property, May Allah have mercy on us",Ak Mirpur,Mir ##pur A ##k,0.5,Ak Mirpur ak
1283,"5.8 magnitude strong #earthquake jolts Islamabad, Rawalpindi, Gujar Khan, Mirpur, Kotli, Lahore. 21 people dead, 370+ injured. Jhelum was the epicentre. #Pakistan",Gujar Khan Jhelum Kotli Lahore Mirpur Pakistan Rawalpindi,Islam ##abad Raw ##al ##pin ##di G ##u ##jar Khan Mir ##pur Ko ##tl ##i Lahore J ##hel ##um Pakistan,0.125,Gujar Khan Islamabad Jhelum Kotli Lahore Mirpur Pakistan Rawalpindi
1284,"At least 20 killed, over 100 injured in todays 5.8 magnitude #earthquake in #Pakistan. Since epicenter was in PoK wondering what is the situation in #JammuAndKashmir.",Pakistan PoK,Pakistan,0.5,Pakistan
1285,"UPDATE: Ali Baig, a rural and remote area (on the bank of upper #jehlum canal) of the #MIRPUR, mostly effected. #Kashmir, #Pakistan Emergency room in DC Office confirms that 20 dead, 300+ injured by the #Earthquake today. Rescue effort continues.",Kashmir MIRPUR Pakistan jehlum canal,j ##eh ##lum MI ##RP ##UR Kashmir Pakistan,0.2,Kashmir MIRPUR Pakistan jehlum
1286,RT @Xadeejournalist: Ten people died in #earthquake no threat to Mangla Dam,Mangla Dam,Man ##g ##la,0.5,Mangla
1287,This is the best way to Thank Allah Almighty for all the blessings He is giving you! All the Pakistani squad should donate for affected people! God bless you! Live long! @RealHa55an @SarfarazA_54 @babarazam258 @iamamirofficial @FakharZamanLive @ImamUlHaq12 @iShaheenAfridi,Pakistani,,1.0, 
1288,"A powerful #earthquake with magnitude of 5.8 badly damaged the #PakistaniKashmiri town of #Mirpur, leaving 19 people dead and more than 300 wounded.",Mirpur,##ash ##mir ##i Mir ##pur,1.0,Mirpur ashmiri
1289,"This is the situation in Azad Kashmir, and we dont know what is the situation in Jammu Kashmir. There is no internet, no other way to communicate so we dont know the damage this has caused there. #Earthquake",Azad Kashmir Kashmir,A ##zad Kashmir Jammu Kashmir,0.3333333333333333,Azad Kashmir Jammu Kashmir
1290,"A powerful earthquake jolted several parts of Pakistan on Tuesday,particularly areas of Azad Jammu and Kashmir, Punjab, and Khyber Pakhtunkhwa, 19 people died, while more than 300 were wounded in Mirpur divison #earthquake @BBCUrdu @VOANews @dw_urdu @QuakesToday @SJEarthquakes",Azad Jammu Khyber Pakhtunkhwa Mirpur Pakistan Punjab,Pakistan A ##zad Jammu Kashmir Punjab K ##hy ##ber Pak ##ht ##unk ##hwa Mir ##pur,0.1428571428571428,Azad Jammu Kashmir Khyber Pakhtunkhwa Mirpur Pakistan Punjab
1291,Deadly and massive destruction in Mirpur Azaad Kashmir. 50 people are injured reportedly. May Allah have mercy upon us.Ὁ4 Prayersᾓ2 #earthquake,Azaad Kashmir Mirpur,Mir ##pur A ##za ##ad Kashmir,0.6666666666666666,Mirpur Azaad Kashmir
1292,Aftershocks of #earthquake expected in the #Mirpur Azad Kashmir in the next 24 hours. May Allah protect us all . Ameen,Azad Kashmir Mirpur,Mir ##pur A ##zad Kashmir,0.6666666666666666,Mirpur Azad Kashmir
1293,Hameed up Allah Khan student of Mirpur Univerity of Science & Technology from KPK is the first one reported to be dead in earthquake hit Mirpur Azad Jammu and Kashmir. #earthquake #MirpurEarthquake,Azad Jammu Kashmir Mirpur,Mir ##pur Mir ##pur A ##zad Jammu Kashmir,1.25,Kashmir Mirpur Mirpur Azad Jammu
1294,Pakistan has been struck with a 5.8 magnitude in the Mirpur and Pakistan Administered Kashmir area. 19 reported dead and 300 injured so far. #Allah #hzmuhammad #makkah #islamic #ayat #muslim #uk #islamicreminder #nature #usa #europe #london #quran #pakistan #earthquake #viral,Kashmir Mirpur Pakistan europe london pakistan uk usa,Pakistan Mir ##pur Pakistan Kashmir us ##a lo ##ndon p ##aki ##stan,0.25,Kashmir Mirpur Pakistan london pakistan usa
1295,A bit ridiculous that Indian media can run a story on earthquake damage in Pakistan-administered Kashmir but not about the India side due to the news blackout #earthquake #Mirpur #Kashmir,Kashmir Mirpur Pakistan,Pakistan Kashmir India Mir ##pur Kashmir,0.3333333333333333,India Kashmir Mirpur Pakistan
1296,#earthquake 5 Dead more then 100 injured after Earthquake jolts many areas of #Pakistan Vast damage in #Mirpur #AzadKashmir P.we dont need your help Indians & AJK will never be part of India so quit ranting about it. If you care so much about Kashmiris lift the curfew in IOK,AJK AzadKashmir Mirpur Pakistan,Pakistan Mir ##pur A ##zad ##K ##ash ##mir AJ ##K India,0.25,AJK AzadKashmir India Mirpur Pakistan
1297,Punjab govt dispatches rescue teams to help earthquake victims. #pakistan,Punjab pakistan,Punjab p ##aki,0.5,Punjab paki
1298,Emergency squad of Urban Search And Rescue (USAR) team of #Rescue1122 #Rawalpindi moved to help #earthquake victims in #Mirpur AJK. Our prayers are with all. ὆8‍Ὡ2,AJK Mirpur,Raw ##al ##pin ##di Mir ##pur AJ ##K,1.0,Mirpur AJK Rawalpindi
1299,"RT @AnjumIqbalPTI: Aftershocks of #earthquake expected in the #Mirpur Azad Kashmir in the next 24 hours. Please take cares, Stay Safe. http",Azad Kashmir Mirpur,Mir ##pur A ##zad Kashmir,0.6666666666666666,Mirpur Azad Kashmir
1300,Very Sad To Know about deaths in Mirpur May Allah Pak Grant Them Highest Ranks in Jannah. My Condolences are with families of deceased. #earthquake,Mirpur,Mir ##pur Jan ##nah,1.0,Jannah Mirpur
1301,"Update: The death toll from todays #Earthquake in Pakistans Kashmir has risen to 21, NDMA confirms. At least 452 injured are being treated at various hospitals.",Kashmir Pakistans,Pakistan ##s Kashmir,1.0,Pakistans Kashmir
1302,Earthquake Alert in Pakistan #earthquake #earthquakepakistan,Pakistan,Pakistan,1.0,Pakistan pakistan
1303,"2/4 Three communication bridges near Jatlan damaged. Road Jatlan-Mangla settled at multiple locations rendering it unusable. Medium to minor damages to weak / old structures in Mirpur, Jatlan and Jarikas. No damage to Mangla Dam reported. #earthquake",Jarikas Jatlan Mangla Dam Mirpur Road Jatlan-Mangla,J ##at ##lan Mir ##pur J ##at ##lan J ##ari ##kas Man ##g ##la,0.4285714285714285,Jarikas Jatlan Mangla Mirpur
