,text,location,raw_prediction,WER,prediction
1197,"SOUTH CAROLINA: Mandatory evacuation for the entire coastline, effective at 12 p.m. ET on Monday. See map for evacuation areas. (Source: Governor/SCEMD) #Dorian #HurricaneDorian",SOUTH CAROLINA,S ##O ##UT ##H CA ##RO ##L ##IN ##A,1.0,CAROLINA SOUTH
1198,Dorian at 185 evacuations have begun Palm Harbor,Palm Harbor,Palm Harbor,1.0,Harbor Palm
1199,RT @thedailybeast: New: South Carolina governor orders mandatory evacuations of the states coastline ahead of Hurricane Dorian,South Carolina,South Carolina,1.0,Carolina South
1200,"@PSLPolice Tropical Storm Warning in effect for our area: Indian River, St. Lucie and Martin Counties. Includes all of Treasure Coast south of Sebastian Inlet. Police urge our residents to stay informed and track Dorian.",Coast south of Sebastian Inlet Indian River Martin St. Lucie,Indian River St . Luc ##ie Martin Counties Sebastian In ##let,0.9,Counties Indian Inlet Lucie Martin River Sebastian St
1201,#SouthCarolina Coastal evacuations just ordered by Governor starting at noon tomorrow. #HiltonHead #Bluffton #Charleston #MyrtleBeach #Dorian #HurricaneDorian2019,Bluffton Charleston MyrtleBeach SouthCarolina,South ##C ##aro ##lina Bluff ##ton Charleston Myrtle ##B,0.25,Bluffton Charleston MyrtleB SouthCarolina
1202,"#UnitedStates: Local authorities in North Carolina have declared a state of emergency for the entire state, due to #HurricaneDorian. Monitor local news and weather reports.",North Carolina UnitedStates,United ##S ##s North Carolina,1.0,Carolina North UnitedSs
1203,"#BREAKING: Hurricane Dorian packing 185 mph winds at 8 p.m., Hurricane Warning from Jupiter to Brevard/Volusia County line",Brevard Jupiter Volusia County,B ##re ##vard Vol ##us ##ia County,0.25,Brevard Volusia County
1204,8pm Dangerous 185mph #Hurricane now just off shore east Grand Bahama. Winds: 185mph Speed: 7mph Pressure: 910mb The worst of #HurricaneDorian is subsiding in Abaco & residents of Grand Bahama should be bracing for perhaps catastrophic damage.,Abaco Bahama Grand Bahama,Grand Ba ##ham ##a A ##ba ##co Grand Ba ##ham ##a,0.25,Abaco Bahama Grand
1205,Awful reports coming out of Bahamas. Clients checking in but devastation on the island #Repost captknotright • • • • • • Abacos damage from Hurricane Dorian #hurricane #dorian #staysafe Ἲ5: @ah360views,Bahamas,Bahamas A ##ba,1.0,Aba Bahamas
1206,"Hurricane #Dorians next stop: The Grand Bahama. Sustained winds of 295 KM/H, gusts in excess of 360 KM/H and storm surge 18-23 ft above normal tidal levels. Dorian continues to ravage the Abacos Islands, with catastrophic wind damage and storm surge.",Abacos Islands Bahama,Grand Ba ##ham ##a A ##ba ##cos Islands,1.0,Abacos Bahama Grand Islands
1207,RT @marcusmarquez: HOPE 4 HOPE TOWN - SIP HOPE TOWN RELIEF FUND ##Sipnapa,SIP HOPE,,1.0, 
1208,"Hurricane Andrew.  Andrew caused major damage in the Bahamas and Louisiana, but the greatest impact was felt in South Florida, where the storm made landfall as a Category 5 hurricane.",Bahamas Louisiana South Florida,Bahamas Louisiana South Florida,0.5,Bahamas Florida Louisiana South
1209,"Evacuations for the coasts of Florida, Georgia and South Carolina. #Dorian #StaySafe",Florida Georgia South Carolina,Florida Georgia South Carolina,0.5,Carolina Florida Georgia South
1210,"Officials are ordering evacuations from Florida through the Carolinas, as Dorian nears.",Florida,Florida Carolina ##s,1.0,Carolinas Florida
1211,"@prageru Groups like @prageru are culpable for the damage caused by the Amazon wildfires and Hurricane Dorian. They continue to spread debunked, dangerous ideas that cause people to become complacent in their actions, thus leading to an increase in CO2 and plastic pollution.",Amazon,,1.0, 
1212,"Mandatory evacuations in place for Florida, South Carolina as Dorian approaches",Florida South Carolina,Florida South Carolina,0.6666666666666666,Carolina Florida South
1213,"Award-winning @RedCross volunteer from Champlin, Minn. deploying to the path of #hurricanedorian",Champlin Minn.,Cha ##mp ##lin Min ##n,0.5,Champlin Minn
1214,"Updated: 9:10 PM EDT Sep 1, 2019 Hurricane Warning issued for Treasure Coast, Hurricane Watch for Palm Beaches Tracking Hurricane Dorian",Palm Beaches Treasure Coast,Palm Beach ##es,0.75,Beaches Palm
1215,Incredible damage across The Bahamas from #Dorian,The Bahamas,The Bahamas,1.0,Bahamas The
1216,#AbacoIsland as the Eye of Dorian was passing by. So sorry that @WCKitchen was damaged.,AbacoIsland,A ##ba,1.0,Aba
1217,"This is 3rd time in 4 years that there has been evacuation for the entire SC coast. 2016 (Matthew), 2018 (Florence) and now 2019 (Dorian). 2017’s Irma was only the southern barrier islands. Before that, there hadn’t been a full-scale evacuation since Floyd in 1999. #chswx #scwx",southern barrier islands,SC,1.0,SC
1218,Hurricane Dorian is now headed to South Carolina and mandatory evacuation has been ordered for communities along our coast. Follow @SCEMD for updates and find out if you are affected at . Stay safe everyone!!,South Carolina,South Carolina,1.0,Carolina South
1219,"AWFUL | Homes and boats are underwater in Marsh Harbour, Bahamas because of Hurricane Dorians devastating impact",Bahamas,Marsh Harbour Bahamas,2.0,Bahamas Harbour Marsh
1220,"We are raising money to benefit those affected by the tragedy of Hurricane Dorian in the Abacos Islands in The Bahamas with the help of the Treasure Cay Community Foundation Inc, and any donation will help make an impact. -  via @gofundme",Bahamas,A ##cos Islands The Bahamas,3.0,Acos Bahamas Islands The
1221,"The governor is requesting the availability of federal resources, should Team South Carolina need them, to assist with hurricane preparation efforts.",South Carolina,South Carolina,1.0,Carolina South
1222,"#HurricaneDorian has slowed to 5mph LIVE UPDATES: Hurricane warning issued for Brevard, hurricane watch issued for Volusia",Brevard Volusia,B ##re Vol ##us,1.0,Bre Volus
1223,"More than 100 people are believed to have been killed in an airstrike by the Saudi-led military coalition on a detention centre in #Yemen, according to the International Committee of the Red Cross (@ICRC). #YemenCantWait #Dorian2019 #Dorian #Bahamas",Bahamas Yemen,Yemen,0.5,Yemen
1224,IR satellite imagery (9 pm edt Sunday) shows the eye of Hurricane Dorian now moving over the eastern end of Grand Bahama Island. Catastrophic damage has already occurred over the Abacos. # #dorian #hurricanedorian,Abacos Bahama Island,Grand Ba ##ham ##a Island A ##ba ##cos,0.3333333333333333,Abacos Bahama Grand Island
1225,JUST IN: Evacuations have been ordered in Florida and South Carolina.,Florida South Carolina,Florida South Carolina,0.6666666666666666,Carolina Florida South
1226,"RT @hultmark_mark: South Carolina to evacuate 830,000 residents ahead of Hurricane Dorian - New York Daily News",New York South Carolina,South Carolina New York,0.5,Carolina New York South
1227,WATCH LIVE Awaiting 11pm advisory on #Hurricane #Dorian that hit the #Bahamas Sunday with catastrophic damage #gawk #flax #scwx #ncwx #miami #daytonbeach #jacksonville #savannah #charleston #atlanta #orlando,Bahamas atlanta charleston daytonbeach jacksonville miami orlando savannah,Bahamas mi jack ##son ##ville ch at or,0.75,Bahamas at ch jacksonville mi or
1228,10pm UPDATE: CATASTROPHIC CATEGORY 5 DORIAN BEGINNING TO CROSS EASTERN GRAND BAHAMA This is a life-threatening situation. Residents in the Abacos should continue to stay in their shelter as the northern eyewall of Dorian remains over the northern portion of the island..,Abacos BAHAMA,G ##RA ##ND BA ##HA ##MA A ##ba ##cos,0.5,Abacos BAHAMA GRAND
1229,Casualties being reported @ Abaco. Reports of people dead in Marsh Harbour & Turtle Cay including women & children. The death toll likely to rise. #Dorian #Dorian2019,Abaco Marsh Harbour Turtle Cay,A ##ba ##co Marsh Harbour Turtle C ##ay,0.6,Abaco Cay Harbour Marsh Turtle
1230,#HurricaneDorian Why do the @weatherchannel employees continue to insist its hooking North. This storm upon viewing the radar loop is not being affected. Its hitting West Palm Beach - Stuart then chewing up the east coast. Just say it rather than give false optimism SMH ὢ1ἰAὤ4,West Palm Beach,West Palm Beach,0.6666666666666666,Beach Palm West
1231,Alerts U. S. A: SC Gov. Henry McMaster orders a mandatory evacuation of the states entire coast as Hurricane Dorian threatens. The order goes into effect at 12:00 noon Monday. Alerts U. S. A: GA Gov. Brian Kemp orders mandatory evacuation of all coastal counties E of (1/2),GA SC U. S. A,U . S . A SC U . S . A GA,0.6,GA SC U.S.
1232,"So South Carolina Governor has called for mandatory evacuation for Charleston tomorrow. Im staying until I know I cant. Dorian wont be in this area til Wednesday or Thursday. Pray for the people in the Bahamas, those islands are being destroyed.",Bahamas Charleston South Carolina,South Carolina Charleston Bahamas,0.5,Bahamas Carolina Charleston South
1233,Category 5 Hurricane Dorian is no doubt causing tremendous damage as it moves slowly westward through the Grand Bahama Island.,Grand Bahama Island,Grand Ba ##ham ##a Island,0.6666666666666666,Bahama Grand Island
1234,"South Carolina orders hundreds of thousands to evacuate ahead of Hurricane Dorian. It covers all of Beaufort and Charleston counties and parts of the rest of the states coastal counties — all told, about 830,000 people, state officials said.",Beaufort Charleston South Carolina,South Carolina Beaufort Charleston,0.5,Beaufort Carolina Charleston South
1235,Dorian has weakened just slightly as of the 11pm update. This is still a major category 5 hurricane that will continue to bring catastrophic damage across the Grand Bahama island tonight before approaching the east coast of Florida.,Florida Grand Bahama,Grand Ba ##ham ##a island Florida,0.6666666666666666,Bahama Florida Grand island
1236,"Hurricane Dorian updates: - We have expanded our travel waiver to include areas of GA, NC, and SC:  - Fort Lauderdale-Hollywood Intl. Airport will suspend operations Monday, 9/2 at 12:00pm - Visit  or our app for the latest updates",Fort Lauderdale GA Hollywood NC SC,GA NC SC Fort Lauderdale Hollywood,0.3333333333333333,Fort GA Hollywood Lauderdale NC SC
1237,"Several mandatory evacuations in Florida have been ordered, including in Palm Beach, where Trumps Mar-a-lago resort is located. Now, evacuations ordered for coastal counties in South Carolina as #HurricaneDorian looms:",Florida Palm Beach South Carolina,Florida Palm Beach South Carolina,0.8,Beach Carolina Florida Palm South
1238,"LATEST: Cat. 5 Hurricane Dorians movement is slowing; the core is bringing catastrophic damage to the Bahamas, and this siege of historic hurricane forces will continue tonight into Monday. The eye is crawling over Grand Bahama tonight.",Bahama Bahamas,Bahamas Grand Ba ##ham ##a,0.5,Bahama Bahamas Grand
1239,"EMERGENCY SERVICES: We want all of our clients, family, and neighbors to be prepared. In South Carolinians, here’s the best source for road conditions, hotel availability, school closures, power outages, evacuation routes, and shelters. #HurricaneDorian",South Carolinians,South Carol ##inian ##s,1.0,Carolinians South
1240,"From @SCEMD - the #SouthCarolina Emergency Management Department: Evacuations beginning noon on Monday across South Carolina, including Charleston. Stay safe, everyone. #Dorian is a monster.",Charleston South Carolina SouthCarolina,South ##C ##aro ##lina South Carolina Charleston,0.5,Carolina Charleston South SouthCarolina
1241,These two Terrorist countries KSA and UAE killed 3000 in one day in USA in 9/11 . Yemeni people are suffering from the same terrorists as American people did . #Dorain #USOpen,American KSA UAE USA,K ##SA UAE USA,0.25,KSA UAE USA
1242,"The eye of hurricane Dorian 150mls north of Nassau, homes in Nassau destroyed, if hurricane in WPB less than 100 miles from Miami Dade County there is no warning there? I can see another Wilma2005 or Katrina or Irene no warnings. Ppl sent 2 wk. @RonDeSantisFL @realDonaldTrump",Miami Nassau,Nassau Nassau Miami ##e,0.5,Miamie Nassau
1243,#BREAKING: At least 1 person reported dead as a result of Hurricane Dorian. 7-year-old Lachino Mcintosh drowned while trying to evacuate with his family in The Bahamas. @OANN,The Bahamas,The Bahamas,1.0,Bahamas The
1244,"Hurricane Dorian rips through Bahamas with 220mph winds and 20ft waves which has caused devastation in the Bahamas Abaco islands. Homes were flooded. Hurricane Dorian is tearing through the Abaco Islands in the Bahamas, before its expected arrival in Florida and South Carolina",Abaco Islands Bahamas Florida South Carolina,Bahamas Bahamas A ##ba ##co islands A ##ba ##co Islands Bahamas Florida South Carolina,0.6666666666666666,Abaco Bahamas Carolina Florida Islands South islands
1245,"Speechless but not actionless. We must all do something to help those who are impacted so severely. Donate money, goods, your time.something. Just do something as one small action can be the difference when so much has been lost. #HurricaneDorian2019 #AbacoIslands",AbacoIslands,A ##ba ##co,1.0,Abaco
1246,"Tapped minor girl under debris passed away, building collapsed in Mirpur Ajk, 50 injured shifted to hospitals #earthquake",Mirpur,Mir ##pur A ##jk,1.0,Ajk Mirpur
1247,"As the epicenter of the earthquake is Jehlim and it has made large destruction in Azad Kashmir Mirpor area, Govt organisation and Non Govt volunteer need to reached the effected area before it too late. #earthquake #Pakistan",Azad Kashmir Mirpor Pakistan,Je ##hl ##im A ##zad Kashmir Mir ##por Pakistan,0.25,Azad Jehlim Kashmir Mirpor Pakistan
